star	B-movie.name
wars	I-movie.name

who	$-who
directed	$-directed
star	B-movie.name
wars	I-movie.name

who	$-who
directed	$-directed
the	$-the
nineteen	B-movie.release_date
seventy	I-movie.release_date
seven	I-movie.release_date
star	B-movie.name
wars	I-movie.name
movie	$-movie

i	O
want	O
to	O
know	O
who	O
was	O
the	O
director	$-director
of	$-of
the	$-the
movie	$-movie
star	B-movie.name
wars	I-movie.name

director	$-director
of	$-of
taking	B-movie.name
of	I-movie.name
the	I-movie.name
pelham	I-movie.name
1	I-movie.name
2	I-movie.name
3	I-movie.name

who	$-who
directed	$-directed
the	B-movie.name
good	I-movie.name

who	$-who
directed	$-directed
the	B-movie.name
good	I-movie.name

who	$-who
directed	$-directed
the	B-movie.name
simpsons	I-movie.name
movie	$-movie

what	O
are	O
the	O
names	O
of	$-of
directors	$-directors
from	$-from
older	$-older
classic	B-movie.genre
movies	O

name	$-name
star	B-movie.name
wars	I-movie.name
director	$-director

genre	$-genre
for	$-for
downton	B-movie.name
abbey	I-movie.name

what	O
genre	$-genre
of	$-of
movie	$-movie
is	$-is
omg	B-movie.name
oh	I-movie.name
my	I-movie.name
god	I-movie.name

what	O
type	$-type
of	$-of
film	$-film
is	$-is
raiders	B-movie.name
of	I-movie.name
the	I-movie.name
lost	I-movie.name
art	I-movie.name

find	O
out	O
the	O
genre	$-genre
for	$-for
the	$-the
movie	$-movie
the	B-movie.name
businessman	I-movie.name

what	$-what
language	$-language
is	$-is
9	B-movie.name
women	I-movie.name
in	$-in

amelie	B-movie.name
is	O
in	O
what	O
language	O

what	$-what
language	$-language
is	$-is
amelie	B-movie.name
in	O

what	O
tongue	O
did	$-did
they	$-they
speak	$-speak
in	$-in
black	B-movie.name
swan	I-movie.name

what	O
language	$-language
is	$-is
spoken	$-spoken
in	$-in
amelie	B-movie.name

is	$-is
the	$-the
movie	$-movie
bastardos	B-movie.name
en	I-movie.name
el	I-movie.name
paraiso	I-movie.name
all	$-all
in	$-in
swedish	B-movie.language

what	$-what
language	$-language
is	$-is
the	$-the
father	B-movie.name
of	I-movie.name
my	I-movie.name
children	I-movie.name
in	$-in

language	$-language
of	$-of
my	B-movie.name
annette	I-movie.name

what	O
language	O
is	O
spoken	$-spoken
in	$-in
the	$-the
movie	$-movie
on	B-movie.name
a	I-movie.name
wednesday	I-movie.name

name	O
all	$-all
movies	$-movies
made	$-made
in	$-in
america	B-country.name

i	O
need	O
to	O
get	$-get
names	$-names
of	$-of
some	$-some
thriller	B-movie.genre
movies	$-movies
with	$-with
pg	B-rating.name
thirteen	I-rating.name
rating	$-rating

can	O
you	O
tell	O
me	O
names	O
of	$-of
some	$-some
movies	$-movies
by	$-by
indian	B-actor.nationality
actor	$-actor
dilip	B-actor.name
kumar	I-actor.name

show	O
me	O
names	O
of	$-of
movies	$-movies
in	$-in
which	$-which
indian	B-actor.nationality
actor	$-actor
dilip	B-actor.name
kumar	I-actor.name
acted	$-acted

show	O
me	O
names	O
of	$-of
some	$-some
movies	$-movies
about	$-about
gardening	B-movie.subject

can	O
you	O
show	O
me	O
names	O
of	$-of
some	$-some
movies	$-movies
on	$-on
religious	B-movie.subject
issues	I-movie.subject

i	O
need	O
to	O
find	O
names	O
of	$-of
some	$-some
movies	$-movies
on	$-on
religious	B-movie.subject
issues	I-movie.subject

get	O
me	O
the	O
names	$-names
of	$-of
movies	$-movies
about	$-about
sports	B-movie.subject
figures	I-movie.subject

i	O
need	O
names	O
of	$-of
some	$-some
movies	$-movies
about	$-about
gardening	B-movie.subject

list	O
release	$-release
dates	$-dates
for	$-for
all	$-all
horror	B-movie.genre
movies	$-movies
between	B-movie.release_date
1995	I-movie.release_date
and	I-movie.release_date
2000	I-movie.release_date

show	O
me	$-me
the	$-the
earnings	$-earnings
for	$-for
clint	B-director.name
eastwood	I-director.name
movies	$-movies

what	$-what
has	$-has
brad	B-director.name
pitt	I-director.name
directed	$-directed

classics	B-movie.genre

find	$-find
classics	B-movie.genre

show	$-show
me	$-me
the	$-the
comedies	B-movie.genre
for	$-for
sept	B-movie.release_date

i	O
want	O
to	$-to
know	$-know
all	$-all
the	$-the
comedies	B-movie.genre
that	$-that
warner	B-producer.name
brothers	I-producer.name
made	$-made
in	$-in
twenty	B-movie.release_date
eleven	I-movie.release_date

show	$-show
all	$-all
dramas	B-movie.genre
that	$-that
came	$-came
out	$-out
nine	B-movie.release_date
twenty	I-movie.release_date
one	I-movie.release_date
twenty	I-movie.release_date
twelve	I-movie.release_date

show	$-show
all	$-all
comedies	B-movie.genre
that	$-that
came	$-came
out	$-out
nine	B-movie.release_date
twenty	I-movie.release_date
eight	I-movie.release_date
twenty	I-movie.release_date
twelve	I-movie.release_date

show	$-show
me	$-me
a	$-a
drama	B-movie.genre
rated	$-rated
pg-13	B-rating.name

what	$-what
legal	B-movie.subject
comedy	B-movie.genre
did	$-did
will	B-actor.name
ferrel	I-actor.name
act	$-act
in	$-in

find	$-find
classic	B-movie.subject
car	I-movie.subject
documentaries	B-movie.genre

show	$-show
garden	B-movie.subject
documentaries	B-movie.genre

i	O
want	O
to	$-to
see	$-see
something	$-something
about	$-about
wildflowers	B-movie.subject

show	$-show
all	$-all
african	B-country.name
movies	$-movies
for	$-for
twenty	B-movie.release_date
eleven	I-movie.release_date

what	O
are	O
all	$-all
movies	$-movies
made	$-made
in	$-in
america	B-country.name

i	O
would	O
like	O
to	O
search	$-search
for	$-for
movies	$-movies
from	$-from
asia	B-country.name

show	$-show
all	$-all
danish	B-country.name
movies	$-movies
in	$-in
this	B-movie.release_date
decade	I-movie.release_date

what	O
movies	$-movies
came	$-came
out	$-out
of	$-of
russia	B-country.name
last	B-movie.release_date
year	I-movie.release_date

show	$-show
all	$-all
british	B-country.name
movies	$-movies
from	$-from
two	B-movie.release_date
thousand	I-movie.release_date
one	I-movie.release_date

movies	$-movies
by	$-by
mel	B-director.name
gibson	I-director.name

find	O
movies	O
directed	O
by	O
the	O
man	$-man
who	$-who
played	$-played
as	$-as
john	B-character.name
on	I-character.name
chips	I-character.name

can	O
you	O
please	O
make	O
a	O
list	$-list
of	$-of
all	$-all
movies	$-movies
brad	B-director.name
pitt	I-director.name
directed	$-directed

show	$-show
me	$-me
all	$-all
brad	B-director.name
pitt	I-director.name
directed	$-directed
movies	$-movies

show	$-show
all	$-all
movies	$-movies
by	$-by
darla	B-director.name
k	O
anderson	I-director.name

watch	$-watch
darla	B-director.name
anderson	I-director.name
new	$-new
movie	$-movie

what	$-what
other	$-other
films	$-films
has	$-has
george	B-director.name
vidor	I-director.name
done	$-done

show	$-show
movies	$-movies
directed	$-directed
by	$-by
greenberg	B-director.name

list	$-list
the	$-the
other	$-other
films	$-films
james	B-director.name
lassiter	I-director.name
has	$-has
worked	$-worked
on	$-on

john	B-director.name
paul	I-director.name
directed	$-directed
movies	$-movies

list	O
of	$-of
movies	$-movies
directed	$-directed
by	$-by
john	B-director.name
paul	I-director.name

movies	$-movies
by	$-by
director	$-director
john	B-director.name
paul	I-director.name

show	O
me	O
the	$-the
movies	$-movies
directed	$-directed
by	$-by
r	B-director.name
b	I-director.name
choudary	I-director.name

what	$-what
is	$-is
ray	B-director.name
stark	I-director.name
's	$-'s
current	$-current
movie	$-movie
he	$-he
directed	O

pull	$-pull
up	$-up
a	$-a
ray	B-director.name
stark	I-director.name
movie	$-movie

what	$-what
other	$-other
movies	$-movies
did	$-did
ray	B-director.name
stark	I-director.name
do	$-do

show	$-show
ray	B-director.name
stark	I-director.name
movies	$-movies

has	$-has
ray	B-director.name
stark	I-director.name
made	$-made
other	$-other
movies	$-movies

find	$-find
a	$-a
ron	B-director.name
howard	I-director.name
movie	$-movie
from	$-from
2012	B-movie.release_date

show	$-show
me	$-me
a	$-a
sam	B-director.name
wood	I-director.name
and	$-and
victor	B-director.name
fleming	I-director.name
film	$-film

did	$-did
teddy	B-director.name
lee	I-director.name
do	$-do
a	$-a
lot	$-lot
of	$-of
movies	O

what	O
are	O
the	$-the
movies	$-movies
by	$-by
director	$-director
tom	B-director.name
cruise	I-director.name

what	$-what
movies	$-movies
has	$-has
tom	B-director.name
cruise	I-director.name
directed	$-directed

show	O
me	O
the	$-the
movies	$-movies
directed	$-directed
by	$-by
trivikram	B-director.name

show	O
movies	$-movies
directed	$-directed
by	$-by
the	$-the
zucker	B-director.name
brothers	I-director.name

find	$-find
anime	B-movie.genre
films	$-films
from	$-from
japan	B-country.name

find	$-find
some	$-some
detective	B-movie.genre
movies	O

find	$-find
some	$-some
historical	B-movie.genre
romance	I-movie.genre
movies	$-movies

show	$-show
all	$-all
sy	B-movie.genre
fi	I-movie.genre
movies	$-movies
for	$-for
twenty	B-movie.release_date
twelve	I-movie.release_date

what	$-what
was	$-was
the	$-the
highest-grossing	$-highest-grossing
woody	B-director.name
allen	I-director.name
movie	$-movie
ever	$-ever

all	$-all
movies	$-movies
that	$-that
made	$-made
above	B-movie.gross_revenue
seven	I-movie.gross_revenue
point	I-movie.gross_revenue
five	I-movie.gross_revenue
million	I-movie.gross_revenue
dollars	I-movie.gross_revenue

what	$-what
movie	$-movie
made	$-made
over	B-movie.gross_revenue
forty	I-movie.gross_revenue
million	I-movie.gross_revenue

show	O
me	$-me
movies	$-movies
that	$-that
made	$-made
more	B-movie.gross_revenue
than	I-movie.gross_revenue
ten	I-movie.gross_revenue
million	I-movie.gross_revenue

i	O
'd	O
like	O
to	O
see	O
the	$-the
film	$-film
that	$-that
made	$-made
over	B-movie.gross_revenue
twenty	I-movie.gross_revenue
million	I-movie.gross_revenue
dollars	I-movie.gross_revenue

can	O
you	O
find	O
me	O
only	$-only
movies	$-movies
that	$-that
grossed	$-grossed
three	B-movie.gross_revenue
million	I-movie.gross_revenue
or	I-movie.gross_revenue
more	I-movie.gross_revenue

what	O
movies	$-movies
where	$-where
released	$-released
in	$-in
aug	B-movie.release_date
of	I-movie.release_date
twenty	I-movie.release_date
eleven	I-movie.release_date

search	$-search
for	$-for
eighties	B-movie.release_date
movies	O

what	O
is	O
the	O
release	O
date	$-date
for	$-for
the	$-the
movie	$-movie
heroine	B-movie.release_date

what	$-what
movies	$-movies
were	$-were
released	$-released
nine	B-movie.release_date
fourteen	I-movie.release_date
twelve	I-movie.release_date

where	O
can	O
i	O
find	O
a	O
list	$-list
of	$-of
movies	$-movies
released	$-released
nine	B-movie.release_date
fourteen	I-movie.release_date
twenty	I-movie.release_date
twelve	I-movie.release_date

i	O
want	O
you	O
to	O
pull	$-pull
up	$-up
movies	$-movies
from	$-from
nine	B-movie.release_date
fourteen	I-movie.release_date

what	O
movies	$-movies
were	$-were
released	$-released
on	$-on
nine	B-movie.release_date
twenty	I-movie.release_date
one	I-movie.release_date
twelve	I-movie.release_date

show	O
me	$-me
movies	$-movies
from	$-from
the	$-the
nineteen	B-movie.release_date
fifties	I-movie.release_date

search	$-search
nineteen	B-movie.release_date
ninety	I-movie.release_date
's	$-'s
movies	$-movies

show	O
me	O
films	O
that	$-that
came	$-came
out	$-out
in	$-in
september	B-movie.release_date
of	I-movie.release_date
this	I-movie.release_date
year	I-movie.release_date

movies	$-movies
in	$-in
september	B-movie.release_date
twenty	I-movie.release_date
twelve	I-movie.release_date

movies	$-movies
released	$-released
in	$-in
september	B-movie.release_date
twenty	I-movie.release_date
twelve	I-movie.release_date

what	O
are	O
some	O
new	$-new
movie	$-movie
releases	$-releases
for	$-for
september	B-movie.release_date
twenty	I-movie.release_date
twelve	I-movie.release_date

get	O
a	O
list	O
of	$-of
movies	$-movies
released	$-released
in	$-in
september	B-movie.release_date

show	O
me	O
movies	$-movies
coming	$-coming
out	$-out
in	$-in
september	B-movie.release_date

show	O
me	$-me
movies	$-movies
released	$-released
in	$-in
september	B-movie.release_date

what	O
movies	$-movies
came	$-came
out	$-out
in	$-in
september	B-movie.release_date

what	O
movies	$-movies
were	$-were
released	$-released
in	$-in
september	B-movie.release_date

find	$-find
movies	$-movies
released	$-released
in	$-in
september	B-movie.release_date

show	O
me	$-me
movies	$-movies
from	$-from
the	$-the
sixties	B-movie.release_date

what	$-what
twenty	B-movie.release_date
twelve	I-movie.release_date
movies	$-movies
were	$-were
rated	$-rated
pg	B-rating.name

give	O
me	$-me
a	$-a
list	$-list
of	$-of
twenty	B-movie.release_date
twelve	I-movie.release_date
rated	$-rated
r	B-rating.name
movies	O

twenty	B-movie.release_date
twelve	I-movie.release_date
twentieth	B-producer.name
century	I-producer.name
fox	I-producer.name
movies	$-movies

search	$-search
twenty	B-movie.release_date
twelve	I-movie.release_date
movies	$-movies

i	$-i
want	$-want
a	$-a
danish	B-movie.language
language	I-movie.language
speaking	I-movie.language
film	$-film

are	$-are
there	$-there
any	$-any
danish	B-movie.language
language	I-movie.language
films	$-films
around	$-around

movies	$-movies
in	$-in
dutch	B-movie.language

showcase	$-showcase
all	$-all
movies	$-movies
in	$-in
2012	B-movie.release_date
that	$-that
are	$-are
in	$-in
french	B-movie.language

movies	$-movies
in	$-in
french	B-movie.language

display	$-display
a	$-a
list	$-list
of	$-of
2012	B-movie.release_date
movies	$-movies
in	$-in
german	B-movie.language

show	$-show
me	$-me
a	$-a
hindi	B-movie.language
action	B-movie.genre
movie	O

show	O
me	O
the	$-the
latest	$-latest
movies	$-movies
in	$-in
malayalam	B-movie.language

what	O
movies	$-movies
are	$-are
their	$-their
in	$-in
portuguese	B-movie.language

see	$-see
movies	$-movies
in	$-in
punjabi	B-movie.language

search	$-search
for	$-for
movies	$-movies
in	$-in
canada	B-movie.location
with	$-with
james	B-actor.name
brown	I-actor.name

i	$-i
want	$-want
movies	$-movies
in	$-in
france	B-movie.location

movies	$-movies
from	$-from
paris	B-movie.location

show	$-show
me	$-me
movies	$-movies
from	$-from
paris	B-movie.location

movies	$-movies
for	$-for
twenty	B-movie.release_date
twelve	I-movie.release_date
based	$-based
in	$-in
spain	B-movie.location

look	O
for	$-for
movies	$-movies
acted	$-acted
in	$-in
spain	B-movie.location

search	$-search
movies	$-movies
acted	$-acted
in	$-in
spain	B-movie.location

search	$-search
movies	$-movies
acted	$-acted
in	$-in
sweden	B-movie.location

i	O
want	O
to	O
see	O
a	O
list	O
of	$-of
all	$-all
movies	$-movies
in	$-in
the	B-movie.location
usa	I-movie.location

show	$-show
me	$-me
movies	$-movies
in	$-in
the	B-movie.location
usa	I-movie.location

what	O
are	$-are
the	$-the
movies	$-movies
that	$-that
alfred	B-producer.name
ruddy	I-producer.name
produced	$-produced

get	$-get
movie	$-movie
information	$-information
for	$-for
lionsgate	B-producer.name

what	$-what
movies	$-movies
did	$-did
disney	B-producer.name
produce	$-produce
in	$-in
1998	B-movie.release_date

find	$-find
dreamworks	B-producer.name
movies	$-movies
from	$-from
twenty	B-movie.release_date
ten	I-movie.release_date

lionsgate	B-producer.name
movies	$-movies
for	$-for
twenty	B-movie.release_date
thirteen	I-movie.release_date

show	$-show
me	$-me
all	$-all
recent	$-recent
pg	B-rating.name
movies	$-movies
by	$-by
paramount	B-producer.name

find	O
films	O
made	$-made
by	$-by
the	$-the
company	$-company
searchlight	B-producer.name
films	I-producer.name

show	O
me	$-me
the	$-the
movies	$-movies
rating	$-rating
a	B-rating.name

find	$-find
all	$-all
movies	$-movies
rated	$-rated
g	B-rating.name
in	$-in
the	$-the
last	B-movie.release_date
year	I-movie.release_date

show	O
all	$-all
movies	$-movies
made	$-made
in	$-in
twenty	B-movie.release_date
eleven	I-movie.release_date
with	$-with
g	B-rating.name
rating	O

show	$-show
nc	B-rating.name
seventeen	B-rating.name
movies	$-movies
for	$-for
twenty	B-movie.release_date
eleven	I-movie.release_date

find	$-find
sports	B-movie.subject
movies	$-movies
rated	$-rated
pg	B-rating.name

list	$-list
all	$-all
movies	$-movies
rated	$-rated
pg	B-rating.name
and	B-movie.release_date
pg-13	B-rating.name
released	$-released
in	$-in
2009	B-movie.release_date

show	$-show
all	$-all
r	B-rating.name
movies	$-movies
for	$-for
twenty	B-movie.release_date
eleven	I-movie.release_date

what	$-what
r-rated	B-rating.name
movies	$-movies
were	$-were
released	$-released
in	$-in
twenty	B-movie.release_date
twelve	I-movie.release_date

find	$-find
detective	B-movie.subject
movies	$-movies
rated	$-rated
r	B-rating.name

what	$-what
movies	$-movies
are	$-are
safe	B-rating.name
for	I-rating.name
a	I-rating.name
young	I-rating.name
child	I-rating.name
to	I-rating.name
watch	I-rating.name

show	$-show
me	$-me
brittney	B-actor.name
murphey	I-actor.name
movies	$-movies

get	$-get
me	$-me
movies	$-movies
with	$-with
chloe	B-actor.name
sevigny	I-actor.name

show	$-show
me	$-me
all	$-all
movies	$-movies
hillary	B-actor.name
duff	I-actor.name
has	$-has
been	$-been
in	$-in

list	$-list
only	$-only
jason	B-actor.name
statham	I-actor.name
movies	$-movies

what	$-what
movies	$-movies
did	$-did
kelly	B-actor.name
brooke	I-actor.name
do	$-do

what	$-what
movies	$-movies
did	$-did
meryl	B-actor.name
streep	I-actor.name
make	$-make
in	$-in
2010	B-movie.release_date

show	O
me	O
the	$-the
movies	$-movies
acted	$-acted
by	$-by
namitha	B-actor.name

find	$-find
movies	$-movies
with	$-with
von	B-actor.name
sudow	I-actor.name

search	$-search
for	$-for
films	$-films
with	$-with
von	B-actor.name
sudow	I-actor.name

i	O
would	O
like	O
to	O
know	O
in	O
detail	O
about	O
the	$-the
film	$-film
career	$-career
of	$-of
indian	B-actor.nationality
actor	$-actor
dilip	B-actor.name
kumar	I-actor.name

show	$-show
me	$-me
movies	$-movies
that	$-that
jennifer	B-actor.name
grey	I-actor.name
starred	$-starred
in	$-in
from	$-from
nineteen	B-movie.release_date
eighty	I-movie.release_date
seven	I-movie.release_date

what	$-what
movie	$-movie
had	$-had
katie	B-actor.name
holmes	I-actor.name
and	$-and
scott	B-actor.name
wolf	I-actor.name
in	$-in
it	$-it

what	O
is	$-is
the	$-the
movie	$-movie
with	$-with
patrick	B-actor.name
swayze	I-actor.name
and	$-and
jennifer	B-actor.name
grey	I-actor.name

find	$-find
a	$-a
movie	$-movie
about	$-about
apartheid	B-movie.subject

show	O
me	$-me
some	$-some
movies	$-movies
about	$-about
apartheid	B-movie.subject

i	O
want	O
to	O
see	$-see
a	$-a
movie	$-movie
about	$-about
armstrong	B-movie.subject
siddly	I-movie.subject

what	O
movies	$-movies
are	$-are
filmed	$-filmed
about	$-about
asia	B-movie.subject

show	$-show
all	$-all
movies	$-movies
about	$-about
britian	B-movie.subject

show	$-show
me	$-me
movies	$-movies
involving	$-involving
car	B-movie.subject
chases	I-movie.subject

do	O
you	O
have	$-have
any	$-any
movies	$-movies
about	$-about
cars	B-movie.subject

i	O
want	O
to	$-to
see	$-see
films	$-films
involving	$-involving
cars	B-movie.subject

i	O
want	O
to	$-to
see	$-see
movies	$-movies
about	$-about
cars	B-movie.subject

movies	$-movies
about	$-about
cars	B-movie.subject

find	$-find
movies	$-movies
about	$-about
church	B-movie.subject

classic	B-movie.subject
car	I-movie.subject
movies	$-movies

show	$-show
classic	B-movie.subject
car	I-movie.subject
movies	$-movies

show	$-show
me	$-me
movies	$-movies
about	$-about
classic	B-movie.subject
cars	I-movie.subject

what	$-what
movies	$-movies
have	$-have
classic	B-movie.subject
cars	I-movie.subject
in	$-in
them	$-them

find	$-find
movies	$-movies
about	$-about
classic	B-movie.subject
cars	I-movie.subject

movies	$-movies
about	$-about
classic	B-movie.subject
cars	I-movie.subject

movies	$-movies
about	$-about
computers	B-movie.subject

show	O
me	$-me
all	$-all
movies	$-movies
from	$-from
2000	B-movie.release_date
about	$-about
dogs	B-movie.subject

what	$-what
foreign	B-country.name
film	$-film
involves	$-involves
dragons	B-movie.subject

what	O
is	O
the	O
latest	$-latest
movie	$-movie
out	$-out
about	$-about
esp	B-movie.subject

i	O
am	$-am
really	$-really
interested	$-interested
in	$-in
esp	B-movie.subject
and	O
would	O
like	O
to	O
see	O
a	O
movie	O

i	O
would	O
love	O
to	O
see	$-see
a	$-a
movie	$-movie
about	$-about
esp	B-movie.subject

i	O
wonder	O
if	O
there	O
are	O
any	$-any
movies	$-movies
out	$-out
about	$-about
esp	B-movie.subject

what	O
movies	$-movies
were	$-were
released	$-released
in	$-in
2012	B-movie.release_date
about	$-about
ice	B-movie.subject
skating	I-movie.subject

list	O
films	O
concerning	$-concerning
the	$-the
country	$-country
of	$-of
france	B-movie.subject

show	$-show
me	$-me
movies	$-movies
about	$-about
france	B-movie.subject

display	$-display
movies	$-movies
concerning	$-concerning
france	B-movie.subject

list	$-list
movies	$-movies
filmed	$-filmed
on	$-on
france	B-movie.subject

display	$-display
french	B-movie.subject
culture	I-movie.subject
films	$-films

find	$-find
movies	$-movies
about	$-about
gardening	B-movie.subject
and	I-movie.subject
lawn	I-movie.subject
care	I-movie.subject

gardening	B-movie.subject
movies	O

i	O
would	O
like	O
to	O
know	O
names	O
of	O
some	$-some
movies	$-movies
related	$-related
with	$-with
gardening	B-movie.subject

results	$-results
for	$-for
gardening	B-movie.subject
movies	O

i	O
want	O
to	$-to
see	$-see
movies	$-movies
about	$-about
gardening	B-movie.subject

show	$-show
me	$-me
movies	$-movies
about	$-about
gardening	B-movie.subject

show	$-show
me	$-me
movies	$-movies
on	$-on
gardening	B-movie.subject

show	$-show
movies	$-movies
on	$-on
gardening	B-movie.subject

movies	$-movies
about	$-about
gardens	B-movie.subject

search	$-search
for	$-for
movies	$-movies
about	$-about
hair	B-movie.subject

find	$-find
movies	$-movies
about	$-about
haunting	B-movie.subject

show	O
me	O
movies	$-movies
that	$-that
talk	$-talk
about	$-about
healthy	B-movie.subject
eating	I-movie.subject

give	O
me	O
a	O
list	O
of	$-of
movies	$-movies
that	$-that
discuss	$-discuss
healthy	B-movie.subject
eating	I-movie.subject

give	O
me	O
a	O
list	O
of	O
movies	O
the	O
deal	O
with	$-with
the	$-the
topic	$-topic
of	$-of
healthy	B-movie.subject
eating	I-movie.subject

the	O
movie	$-movie
that	$-that
has	$-has
a	$-a
kid	B-movie.subject
who	I-movie.subject
ages	I-movie.subject
into	I-movie.subject
a	I-movie.subject
man	I-movie.subject

titles	$-titles
of	$-of
movies	$-movies
about	$-about
libraries	B-movie.subject

make	O
a	O
list	$-list
of	$-of
movies	$-movies
about	$-about
libraries	B-movie.subject

list	$-list
movies	$-movies
about	$-about
libraries	B-movie.subject

search	$-search
movies	$-movies
about	$-about
the	$-the
october	B-movie.subject
revolution	I-movie.subject

period	B-movie.subject
movies	O

search	$-search
for	$-for
movies	$-movies
about	$-about
preschool	B-movie.subject
boys	I-movie.subject

race	B-movie.subject
car	I-movie.subject
movies	$-movies

show	O
me	O
a	O
list	O
of	$-of
some	$-some
movies	$-movies
on	$-on
religious	B-movie.subject
issues	I-movie.subject

best	$-best
space	B-movie.subject
movie	O

space	B-movie.subject
movies	O

list	$-list
some	$-some
sports	B-movie.subject
movies	O

show	$-show
me	$-me
movies	$-movies
about	$-about
the	B-movie.subject
future	I-movie.subject

movies	$-movies
about	$-about
the	B-movie.subject
president	I-movie.subject

are	O
there	O
any	$-any
movies	$-movies
that	$-that
have	$-have
tips	B-movie.subject
about	I-movie.subject
gardening	I-movie.subject
in	$-in
them	$-them

list	$-list
of	$-of
movies	$-movies
about	$-about
unsolved	B-movie.subject
crimes	I-movie.subject

find	$-find
movies	$-movies
about	$-about
us	B-movie.subject
government	I-movie.subject

find	$-find
war	B-movie.subject
movies	$-movies
rated	$-rated
r	B-rating.name

what	$-what
zombie	B-movie.subject
movies	O
are	O
scheduled	$-scheduled
for	$-for
release	$-release
in	$-in
twenty	B-movie.release_date
thirteen	I-movie.release_date

display	$-display
movies	$-movies
on	$-on
gardening	B-movie.subject

show	O
all	O
movies	O
with	O
america	O
in	O
title	O

pull	O
up	O
films	O
with	O
flowers	O
in	O
the	O
title	O

show	$-show
me	$-me
movies	$-movies
about	$-about
gardening	B-movie.subject

where	O
can	O
i	$-i
find	$-find
the	$-the
movie	$-movie
amelie	B-movie.name
in	$-in
french	B-movie.language

did	$-did
tom	B-producer.name
hanks	I-producer.name
act	$-act
in	$-in
and	$-and
produce	$-produce
apollo	B-movie.name
thirteen	I-movie.name

show	$-show
me	$-me
belle	B-movie.name
the	O
movie	$-movie
is	$-is
it	$-it
in	$-in
spanish	B-movie.language

search	$-search
for	$-for
despicable	B-movie.name
me	I-movie.name
in	$-in
italian	B-movie.language

is	$-is
et	B-movie.name
in	$-in
french	B-movie.language

looking	$-looking
for	$-for
et	B-movie.name
in	$-in
french	B-movie.language

show	$-show
movie	$-movie
evil	B-movie.name
goes	I-movie.name
global	I-movie.name
on	$-on
oh	B-movie.release_date
nine	I-movie.release_date
fourteen	I-movie.release_date
twelve	I-movie.release_date

get	$-get
finding	B-movie.name
nemo	I-movie.name
twenty	B-movie.release_date
oh	I-movie.release_date
three	I-movie.release_date

where	O
can	O
i	$-i
find	$-find
the	$-the
movie	$-movie
garayh	B-movie.name
in	$-in
punjabi	B-movie.language

did	$-did
albert	B-producer.name
ruddy	I-producer.name
produce	$-produce
all	$-all
of	$-of
the	B-movie.name
godfather	I-movie.name
movies	$-movies

is	$-is
this	$-this
movie	$-movie
german	B-country.name

is	O
this	O
movie	$-movie
directed	$-directed
by	$-by
a	$-a
norwegian	B-director.nationality

is	$-is
this	$-this
movie	$-movie
scary	B-movie.genre

are	O
there	O
any	$-any
recent	$-recent
versions	$-versions
of	$-of
gone	B-movie.name
with	I-movie.name
the	I-movie.name
wind	I-movie.name

is	$-is
this	$-this
movie	$-movie
in	$-in
french	B-movie.language

is	$-is
this	$-this
movie	$-movie
in	$-in
punjaki	B-movie.language

is	$-is
this	$-this
movie	$-movie
in	$-in
turkish	B-movie.language
language	I-movie.language

was	O
this	$-this
movie	$-movie
filmed	$-filmed
in	$-in
china	B-movie.location

sergio	B-director.name
leone	I-director.name
good	B-movie.name
bad	I-movie.name
and	I-movie.name
ugly	I-movie.name

find	$-find
goodfellas	B-movie.name
in	$-in
german	B-movie.language

is	$-is
a	$-a
hard	B-movie.name
day	I-movie.name
's	I-movie.name
night	I-movie.name
a	$-a
documentary	B-movie.genre

was	$-was
the	$-the
movie	$-movie
heroine	B-movie.name
released	$-released
in	$-in
september	B-movie.release_date
of	I-movie.release_date
twenty	I-movie.release_date
twelve	I-movie.release_date

can	$-can
i	$-i
have	$-have
hotel	B-movie.name
transylvania	I-movie.name
three	I-movie.name
d	I-movie.name

house	B-movie.name
to	I-movie.name
akrend	I-movie.name
street	I-movie.name

show	$-show
me	$-me
the	$-the
movie	$-movie
lionsgate	B-movie.name

download	$-download
mission	B-movie.name
impossible	I-movie.name
in	$-in
spanish	B-movie.language

i	$-i
want	$-want
to	$-to
see	$-see
mission	B-movie.name
impossible	I-movie.name
in	$-in
spanish	B-movie.language

please	$-please
show	$-show
mission	B-movie.name
impossible	I-movie.name
in	$-in
spanish	B-movie.language

show	$-show
me	$-me
mission	B-movie.name
impossible	I-movie.name
in	$-in
spanish	B-movie.language

show	$-show
mission	B-movie.name
impossible	I-movie.name
in	$-in
spanish	B-movie.language
please	O

list	$-list
movie	$-movie
omg	B-movie.name
on	$-on
oh	B-movie.release_date
nine	I-movie.release_date
twenty	I-movie.release_date
eight	I-movie.release_date
twenty	I-movie.release_date
twelve	I-movie.release_date

find	$-find
pirates	B-movie.name
of	I-movie.name
the	I-movie.name
